imdb_id,poster_path,wiki_link,original_title,tag
tt0824316,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Dorfilm.jpg/220px-Dorfilm.jpg,https://en.wikipedia.org/wiki/Dor_(film),Dor,drama ayeshatakia shreyastalpade gulpanag girishkarnad prateekshalonkar two woman --differ background mile apart and stranger to each other-- are link by tragedy. their new-found friendship is test as one hold the fate of the other' husband in her hands.
tt0461936,https://upload.wikimedia.org/wikipedia/en/thumb/1/14/Don_%282006_Hindi_film%29_poster.jpg/220px-Don_%282006_Hindi_film%29_poster.jpg,https://en.wikipedia.org/wiki/Don_(2006_Hindi_film),Don,action crime thriller shahrukhkhan priyankachopra arjunrampal ishakoppikar bomanirani a simpl man vijay is recruit by a polic offic to masquerad as don the leader of an intern gang of smugglers. but thing go wrong when the offic is kill and vijay is left to fend for himself.
tt0437182,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Familytiesofblood2.jpg/220px-Familytiesofblood2.jpg,https://en.wikipedia.org/wiki/Family_(2006_film),Family: Ties of Blood,action crime drama amitabhbachchan akshaykumar bhoomikachawla aryemanramsay sushantsingh a slacker abduct the famili of a crime kingpin to aveng the death of hi brother.
tt0439662,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Fanaa_Poster.jpg/220px-Fanaa_Poster.jpg,https://en.wikipedia.org/wiki/Fanaa_(2006_film),Fanaa,drama romance aamirkhan kajol rishikapoor tabu kironkher a sweet blind girl zooni meet a flirti rehan. she ignor her friends' warnings. it' her time to discov life. is she make the right love choice?
tt0495032,https://upload.wikimedia.org/wikipedia/en/thumb/f/ff/Gangster_poster.jpg/220px-Gangster_poster.jpg,https://en.wikipedia.org/wiki/Gangster_(2006_film),Gangster,action crime drama kanganaranaut shineyahuja emraanhashmi gulshangrover vickyahuja in seoul a gangster' alcohol moll fall in love with anoth man.
tt0495034,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Golmaal-Fun_Unlimited.jpg/220px-Golmaal-Fun_Unlimited.jpg,https://en.wikipedia.org/wiki/Golmaal:_Fun_Unlimited,Golmaal: Fun Unlimited,action comedy drama ajaydevgn arshadwarsi sharmanjoshi tussharkapoor pareshrawal four runaway crook take shelter in a bungalow which is own by a blind couple.
tt0797833,https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/Devaki.jpg/220px-Devaki.jpg,https://en.wikipedia.org/wiki/Devaki_(2005_film),Devaki,drama ramkapoor sumanranganath arvintucker  add a plot »
tt0456413,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/Figt_clubb.jpg/220px-Figt_clubb.jpg,https://en.wikipedia.org/wiki/Fight_Club_%E2%80%93_Members_Only,Fight Club: Members Only,action crime sunilshetty sohailkhan zayedkhan dinomorea riteishdeshmukh four colleg friend start an underground fight club in order to earn quick money nevertheless they becom suspect of a murder of a man who turn out to be the mob boss' brother.
tt5216486,https://upload.wikimedia.org/wikipedia/en/6/64/Dharti_Kahe_Pukar_Ke_%282006_film%29.jpg,https://en.wikipedia.org/wiki/Dharti_Kahe_Pukar_Ke_(2006_film),Dharti Kahe Pukar Ke,action ajaydevgn sharbanimukherjee  add a plot »
tt0444840,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/Humkodeewanakargaye.jpg/220px-Humkodeewanakargaye.jpg,https://en.wikipedia.org/wiki/Humko_Deewana_Kar_Gaye,Humko Deewana Kar Gaye,drama romance akshaykumar katrinakaif bipashabasu bhagyashree shernazpatel ravish jia a. yashvardhan live a veri wealthi though lone lifestyl in india with her widow father industrialist a.j. yashvardhan. in a bid to augment hi busi he arrang ...
tt0314186,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Humko_Tumse_Pyaar_Hai.jpg/220px-Humko_Tumse_Pyaar_Hai.jpg,https://en.wikipedia.org/wiki/Humko_Tumse_Pyaar_Hai,Humko Tumse Pyaar Hai,drama romance arjunrampal ameeshapatel bobbydeol achintkaur anangdesai a blind woman is taken care by a wealthi nobleman after her fiance is presum to be dead. thing take a turn when her former fiance come back to her which put her in a dilemma.
tt0857381,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Poster_ISeeYou.jpg/220px-Poster_ISeeYou.jpg,https://en.wikipedia.org/wiki/I_See_You_(2006_film),I See You,comedy drama fantasy arjunrampal vipashaagarwal chunkypandey bomanirani sonalikulkarni dr. shivani dutt live a wealthi lifestyl in london england along with her widow mom and a dog name kaali. she work at the thomwel hospital. one day she notic that some of her ...
tt0827714,https://upload.wikimedia.org/wikipedia/en/9/95/Jaanehogakya.jpg,https://en.wikipedia.org/wiki/Jaane_Hoga_Kya,Jaane Hoga Kya,action crime sci-fi aftabshivdasani bipashabasu preetijhangiani rahuldev pareshrawal a doctor obsess with new technolog and scienc decid to clone himself when he come in contact with a sponsor.
tt0456481,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Jaan-E-Mann_poster.jpg/220px-Jaan-E-Mann_poster.jpg,https://en.wikipedia.org/wiki/Jaan-E-Mann,Jaan-E-Mann: Let's Fall in Love... Again,drama musical romance salmankhan akshaykumar preityzinta anupamkher tomdinardo follow a love triangl between agastya suhaan and piya.
tt0485466,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/JawaniDiwani.jpg/220px-JawaniDiwani.jpg,https://en.wikipedia.org/wiki/Jawani_Diwani:_A_Youthful_Joyride,Jawani Diwani: A Youthful Joyride,romance emraanhashmi celinajaitly hrishitaabhatt maheshmanjrekar tikutalsania a struggl singer tri to attract the interest of a young wealthi girl in order to help him succeed.
tt0880464,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Iqraar_by_Chance.png/220px-Iqraar_by_Chance.png,https://en.wikipedia.org/wiki/Iqraar_by_Chance,Iqraar: By Chance,comedy romance amarjeet shilpaanand deepabakshi narendrabedi kurushdeboo born to east indian parent rashmi mehra live a wealthi and care-fre life in england often overspend money lead her dad to question her closely. on one such occas she manag ...
tt0466460,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Khosla_Ka_Ghosla.jpg/220px-Khosla_Ka_Ghosla.jpg,https://en.wikipedia.org/wiki/Khosla_Ka_Ghosla,Khosla Ka Ghosla!,comedy crime drama anupamkher bomanirani parvindabas tarasharma navinnischol a delhi base retir middl class man tri half-heartedli to get hi land back from a swindl properti dealer with the help of hi son and their friends.
tt0449999,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/KANK_poster.jpg/220px-KANK_poster.jpg,https://en.wikipedia.org/wiki/Kabhi_Alvida_Naa_Kehna,Kabhi Alvida Naa Kehna,drama romance amitabhbachchan shahrukhkhan abhishekbachchan ranimukerji preityzinta dev a former footbal player is marri to rhea a success fashion editor. maya is a kindergarten teacher who is marri to rishi an outgo event planner. these couples' live intersect and they each question their own marriage.
tt0833493, ,https://en.wikipedia.org/wiki/Love_Ke_Chakkar_Mein,Love Ke Chakkar Mein,comedy rishikapoor akshatbhatia namitha satishshah shomaanand neha live a wealthi lifestyl with businessman dad vishal batra and mom. she like surf the net and on do so meet vicky. both meet in person fall in love and want to get ...
tt0456144,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Lage_raho_munna_bhai.JPG/220px-Lage_raho_munna_bhai.JPG,https://en.wikipedia.org/wiki/Lage_Raho_Munna_Bhai,Lage Raho Munna Bhai,comedy drama romance sanjaydutt arshadwarsi vidyabalan bomanirani dilipprabhavalkar munna bhai embark on a journey with mahatma gandhi in order to fight against a corrupt properti dealer.
tt0770214,https://upload.wikimedia.org/wikipedia/en/thumb/5/54/Kabul_Express.jpg/220px-Kabul_Express.jpg,https://en.wikipedia.org/wiki/Kabul_Express,Kabul Express,adventure comedy drama johnabraham arshadwarsi salmanshahid hanifhumghum lindaarsenio a thrill stori span 48 hour of five individu link by hate and fear but brought togeth by fate to final recogn each other.
tt0819777,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Jigyaasa_poster.jpg/220px-Jigyaasa_poster.jpg,https://en.wikipedia.org/wiki/Jigyaasa,Jigyaasa,drama nassarabdulla rakeshbedi hrishitaabhatt jayabhattacharya divyaadwivedi determin to be a star jigyaasa offer her bodi to win the affect of influenti produc and celebrities. but when showbiz success final come is the price too great?
tt0432637,https://upload.wikimedia.org/wikipedia/en/thumb/9/95/Krrish_poster.jpg/220px-Krrish_poster.jpg,https://en.wikipedia.org/wiki/Krrish,Krrish,action sci-fi rekha hrithikroshan priyankachopra sharatsaxena puneetissar krishna is forc by circumst to use hi superpow and becom a mask superhero krrish befor get drawn toward hi lost legacy.
tt0476805,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Malamaalweeklyposter.jpg/220px-Malamaalweeklyposter.jpg,https://en.wikipedia.org/wiki/Malamaal_Weekly,Malamaal Weekly,comedy drama romance pareshrawal ompuri riteishdeshmukh reemasen rajpalyadav lilaram sell lotteri ticket and one custom ha hit the jackpot but die of shock upon find out that he ha won. now lilaram want all the money and so doe everyon around him.
tt0488414,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Omkarapromoposter.jpg/220px-Omkarapromoposter.jpg,https://en.wikipedia.org/wiki/Omkara_(2006_film),Omkara,action crime drama ajaydevgn saifalikhan vivekoberoi kareenakapoor konkonasensharma a politically-mind enforcer' misguid trust in hi lieuten lead him to suspect hi wife of infidel in thi adapt of shakespeare' 'othello'.
tt0480572,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/Pyaar_ke_Side_Effects_Film_Poster.jpg/220px-Pyaar_ke_Side_Effects_Film_Poster.jpg,https://en.wikipedia.org/wiki/Pyaar_Ke_Side_Effects,Pyaar Ke Side Effects,comedy drama romance rahulbose mallikasherawat ranvirshorey sharatsaxena shabnamkapoor bengal-speak siddharth bose live a middle-class lifestyl in delhi along with hi mother and sister shalini. their dad had abandon them year ago. shalini get marri to kapil ...
tt0813540,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/Naksha.jpg/220px-Naksha.jpg,https://en.wikipedia.org/wiki/Naksha,Naksha,action adventure fantasy sunnydeol vivekoberoi sameerareddy jackieshroff suhasinimulay bhagwan shri kishan had predict that the kalyug (dark age - where evil will triumph over good) will start after the battl of the kurkshetra - the epic war between kaurava and their ...
tt0419058,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Still-phir-hera-phir.jpg/220px-Still-phir-hera-phir.jpg,https://en.wikipedia.org/wiki/Phir_Hera_Pheri,Phir Hera Pheri,comedy crime akshaykumar sunilshetty pareshrawal bipashabasu rimisen babu rao raju and shyam are live happili after have risen from rag to riches. still money bring the joy of rich and with it the greed to make more money - and so with a don as an unknow investor raju initi a new game.
tt0461323,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/PyareMohan.jpg/220px-PyareMohan.jpg,https://en.wikipedia.org/wiki/Pyare_Mohan,Pyare Mohan,action comedy crime fardeenkhan vivekoberoi eshadeol amritarao bomanirani india' underworld is rule by don toni fernandez and hi brother tiny. toni decid that he ha had enough goe to confess in a church kill one of hi men and then get himself kill ...
tt0418880,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Merejeevansaathi.jpg/220px-Merejeevansaathi.jpg,https://en.wikipedia.org/wiki/Mere_Jeevan_Saathi_(2006_film),Mere Jeevan Saathi,drama music romance akshaykumar karismakapoor ameeshapatel gulshangrover ashishvidyarthi back in colleg natasha wa obsess with vicki who ha becom a success rock star. noth ever happen between them however. at the time vicki wa in love with anjali who one ...
tt0107867,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Prateeksha.jpg/220px-Prateeksha.jpg,https://en.wikipedia.org/wiki/Prateeksha,Prateeksha,action crime jeetendra moushumichatterjee vinodmehra govinda shilpashirodkar laxmi (moushumi chatterjee) wa a heart-break dure her colleg day and one of her jilt suitor wa dinesh khanna (danni denzongpa) who never quit got over her reject him. laxmi...
tt0466965,https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Sacred_evil_poster.jpg/220px-Sacred_evil_poster.jpg,https://en.wikipedia.org/wiki/Sacred_Evil_%E2%80%93_A_True_Story,Sacred Evil,drama sarika lynseypow  a witch is ask to heal a 45 year old woman whose saniti is at stake.
tt0405508,https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Rang_De_Basanti_poster.jpg/220px-Rang_De_Basanti_poster.jpg,https://en.wikipedia.org/wiki/Rang_De_Basanti,Rang De Basanti,comedy drama aamirkhan siddharth sharmanjoshi kunalkapoor atulkulkarni the stori of six young indian who assist an english woman to film a documentari on the freedom fighter from their past and the event that lead them to reliv the long-forgotten saga of freedom.
tt0430589,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/SKPGY.jpg/220px-SKPGY.jpg,https://en.wikipedia.org/wiki/Shaadi_Karke_Phas_Gaya_Yaar,Shaadi Karke Phas Gaya Yaar,comedy drama romance salmankhan shilpashettykundra reemalagoo mohnishbahl aashifsheikh ayaan trick a model into marri him when she leav her diari in hi family' garag allow him to follow her around.
tt0430202,https://upload.wikimedia.org/wikipedia/en/5/57/Sandwich_%282006_film%29.jpg,https://en.wikipedia.org/wiki/Sandwich_(2006_film),Sandwich,comedy thriller govinda raveenatandon mahimachaudhry  sher singh live with hi mother and handicap sister in punjab but move to mumbai chang hi name to shekhar meet nisha and fall in love. when hi mother ask him to return he ...
tt0489560,https://upload.wikimedia.org/wikipedia/en/1/1b/Shaadi_Se_Pehle.jpg,https://en.wikipedia.org/wiki/Shaadi_Se_Pehle,Shaadi Se Pehle,comedy musical romance akshayekhanna ayeshatakia mallikasherawat sunilshetty aftabshivdasani it wa love at first sight for unemploy ashish khanna and rani bhalla at a cold drink stall. when rani introduc ashish to her businessman dad tau and mom they unanim frown upon ...
tt0470521,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/Saawan..._The_Love_Season._2006_film.jpg/220px-Saawan..._The_Love_Season._2006_film.jpg,https://en.wikipedia.org/wiki/Saawan..._The_Love_Season,Saawan... The Love Season,drama fantasy romance salmankhan saloniaswani kapiljhaveri premchopra ranjeet raj and kajal live are shatter when a man with supernatur abil predict that kajal will die.
tt0831816,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Shiva2006.jpg/220px-Shiva2006.jpg,https://en.wikipedia.org/wiki/Shiva_(2006_film),Shiva,action crime drama mohitahlawat priyankakothari vinodjaywant  sangli-bas shiva kumar re-loc to mumbai to live with hi brother daksh; bhabi manasi; and their son. he get recruit as a sub-inspector with mumbai polic and manasi hope that ...
tt0833537,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Souten.jpg/220px-Souten.jpg,https://en.wikipedia.org/wiki/Souten:_The_Other_Woman,Souten: The Other Woman,thriller mahimachaudhry padminikolhapure shaktikapoor gulshangrover vikramsingh after the accident death of her lover mitali get marri to wealthi widow ranbeer singh who live in a palac in rajasthan india along with hi daughter sapna. the trio settl down...
tt0475627,https://upload.wikimedia.org/wikipedia/en/d/de/Shikhar_%28film%29_poster.jpg,https://en.wikipedia.org/wiki/Shikhar_(film),Shikhar,drama ajaydevgn shahidkapoor bipashabasu amritarao javedsheikh jai vardhan is influenc by an overambiti man. he is unabl to differenti the good from the bad and is carri over into a world full of women and wealth.
tt0118849,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Children_of_heaven.jpg/220px-Children_of_heaven.jpg,https://en.wikipedia.org/wiki/Salaam_Bacche,Bacheha-Ye aseman,"drama family sport mohammadamirnaji amirfarrokhhashemian bahareseddiqi nafisejafar-mohammadi fereshtesarabandi after a boy lose hi sister' pair of shoe he goe on a seri of adventur in order to find them. when he can't he tri a new way to ""win"" a new pair."
tt0444915,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Tathastu_poster.jpg/220px-Tathastu_poster.jpg,https://en.wikipedia.org/wiki/Tathastu,Tathastu,crime drama thriller sanjaydutt ameeshapatel jayaprada gulshangrover darshanjariwala ravi rajput come from a poor famili hi father wa a foreman at a mill and could not afford to send ravi to a privat school. ravi studi in municip school got a job in a mill got ...
tt0833484,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/The_Killer_poster.jpg/220px-The_Killer_poster.jpg,https://en.wikipedia.org/wiki/The_Killer_(2006_film),The Killer,action comedy crime irrfankhan emraanhashmi priyankakothari  the central bureau of investig (cbi) india ha been made awar of a killer cab-driv in malaysia who kill sever peopl in a matter of hour and then crash hi taxi and killed...
tt0485522,https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Umraojaan.jpg/220px-Umraojaan.jpg,https://en.wikipedia.org/wiki/Umrao_Jaan_(2006_film),Umrao Jaan,"drama romance aishwaryaraibachchan shabanaazmi sunilshetty abhishekbachchan bikramsaluja j.p. dutta' adapt of the urdu novel ""umrao jan ada"" by mirza haadi ruswa (1905)."
tt0476884,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Taxinumber9211.JPG/220px-Taxinumber9211.JPG,https://en.wikipedia.org/wiki/Taxi_No._9211,Taxi No. 9 2 11: Nau Do Gyarah,comedy drama thriller nanapatekar johnabraham sonalikulkarni sameerareddy shivajisatam a cabbi (patekar) and businessman (abraham) both in need of big money partak in a two-hour adventur together.
tt0779768,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Teesri_Aankh-_The_Hidden_Camera_FilmPoster.jpeg/220px-Teesri_Aankh-_The_Hidden_Camera_FilmPoster.jpeg,https://en.wikipedia.org/wiki/Teesri_Aankh:_The_Hidden_Camera,Teesri Aankh: The Hidden Camera,action crime thriller sunnydeol ameeshapatel nehadhupia mukeshrishi aartichhabria about women who are trap use and abus by hidden cameras.
tt0494290,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Vivah_%282006_film%29_poster.jpg/220px-Vivah_%282006_film%29_poster.jpg,https://en.wikipedia.org/wiki/Vivah,Vivah,drama family musical shahidkapoor amritarao anupamkher aloknath seemabiswas poonam a tradit brought-up young woman is to marri prem a groom chosen by her uncle. poonam and prem' faith and love are to be test howev when an accid occur and poonam might be scar for life.
tt0489582,https://upload.wikimedia.org/wikipedia/en/9/98/Utthaan_poster.jpg,https://en.wikipedia.org/wiki/Utthaan,Utthaan,drama romance thriller priyanshuchatterjee nehadhupia  the dash and sincer host of realiti tv seri 'rubaru' prashant bharti meet 'miss mumbai' beauti contest winner kiran talreja and both fall in love. kiran doe not make it as 'miss ...
tt0892113,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Waris_Shah-Ishq_Da_Waaris.jpg/220px-Waris_Shah-Ishq_Da_Waaris.jpg,https://en.wikipedia.org/wiki/Waris_Shah:_Ishq_Daa_Waaris,Waris Shah: Ishq Daa Waaris,drama history gurdasmaan juhichawla sushantsingh divyadutta  when the mughal emperor aurangzeb ban music in india becaus he believ it turn peopl away from god musician go underground.
tt0833561,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Wohlahme.jpg/220px-Wohlahme.jpg,https://en.wikipedia.org/wiki/Woh_Lamhe,Woh Lamhe,biography drama romance kanganaranaut shineyahuja shaadrandhawa purabkohli masumehmakhija base upon the life of actress parveen babi thi film describ the life of a schizophren actress sana azim and the love of her life - aditya garewal.
tt0470614,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Yun_Hota_Toh_Kya_Hota.jpg/220px-Yun_Hota_Toh_Kya_Hota.jpg,https://en.wikipedia.org/wiki/Yun_Hota_Toh_Kya_Hota,Yun Hota Toh Kya Hota,drama pareshrawal konkonasensharma jimmysheirgill irrfankhan ayeshatakia the visa paper have arriv for stock broker salim rajabali and he is schedul to leav in less than a week. then everyth goe wrong when he and hi brother jave inadvert ...
tt0785069, ,https://en.wikipedia.org/wiki/Umar_(2006_film),Umar,crime drama musical jimmysheirgill shenaztreasury kaderkhan premchopra satishkaushik when a singer-wait is frame for murder three elderli gentlemen risk all to prove hi innocence.
tt0823261,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Zindaggirocks.jpg/220px-Zindaggirocks.jpg,https://en.wikipedia.org/wiki/Zindaggi_Rocks,Zindaggi Rocks,drama romance sushmitasen shineyahuja julianburkhardt ravigossain gargipatel dure an outing dr. suraj rihan who is marri to shivani is summon by dcp gazala qadri who want to question him about the sudden death of hi girlfriend/sing diva kriya sengupta....
tt0476888,https://upload.wikimedia.org/wikipedia/en/thumb/6/60/Tom%2C_Dick%2C_and_Harry_%282006_film%29_poster.jpg/220px-Tom%2C_Dick%2C_and_Harry_%282006_film%29_poster.jpg,https://en.wikipedia.org/wiki/Tom_Dick_and_Harry_(2006_film),Tom Dick and Harry,comedy romance rakeshbedi bobbydarling avtargill rameshgoyal gulshangrover three disabl friend - deaf tom blind dick and dumb harri - get caught up in a whirlwind adventur involv two beauti girl a kidnap and a ton of cash.
tt0477253,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Aashiq_Banaya_Aapne.jpg/220px-Aashiq_Banaya_Aapne.jpg,https://en.wikipedia.org/wiki/Aashiq_Banaya_Aapne,Aashiq Banaya Aapne: Love Takes Over,drama romance thriller emraanhashmi tanushreedutta sonusood  an introvert is unabl to express hi feel to the girl he loves. hi friend propos to her and she accept but leav him when she discov he is a flirt; howev destini ha other plans.
tt0874854,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Anjane_the_unknown.jpeg/220px-Anjane_the_unknown.jpeg,https://en.wikipedia.org/wiki/Anjaane_(2005_film),Anjaane: The Unkown,horror manishakoirala sanjaykapoor helen daisyirani pramodmoutho the chief protagonist are shivani and aditya a marri coupl with 2 children tanwi gouri mehta and anand mehta. they are wealthi and live in a mansion. their idyl life is shatter ...
tt0451631,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Apaharan.jpg/220px-Apaharan.jpg,https://en.wikipedia.org/wiki/Apaharan,Apaharan,action crime drama ajaydevgn nanapatekar bipashabasu ayubkhan mohanagashe stori of a tumultu and complex relationship between a father (mohan agashe) and son (ajay devgan) set against the backdrop of a thrive kidnap industri in the hindi heartland of bihar.
tt0451639,https://upload.wikimedia.org/wikipedia/en/9/99/Bachke_Rehna_Re_Baba.jpg,https://en.wikipedia.org/wiki/Bachke_Rehna_Re_Baba,Bachke Rehna Re Baba,comedy rekha mallikasherawat pareshrawal satishshah karankhanna rukmini is well into her earli 40 and is still unmarried. she decid to let her orphan niec padmini live with her and togeth they devic a scheme to entrap wealthi men reliev ...
tt0453582,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Sadesatphere.jpg/220px-Sadesatphere.jpg,https://en.wikipedia.org/wiki/7%C2%BD_Phere,7 1/2 Phere: More Than a Wedding,comedy drama juhichawla irrfankhan manojpahwa ninakulkarni anangdesai an extend famili is about to give one of their daughter' away to the world!
tt0444767,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Barsaat.jpg/220px-Barsaat.jpg,https://en.wikipedia.org/wiki/Barsaat_(2005_film),A Sublime Love Story: Barsaat,drama romance bobbydeol bipashabasu priyankachopra gajendrachouhan maheshthakur arav is an ambiti young indian whose dream is to design cars. he travel to the unit state seek greener pastur where he meet the beauti anna. anna instantli goe head over ...
tt0363472,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/Bewafaa2005.jpg/220px-Bewafaa2005.jpg,https://en.wikipedia.org/wiki/Bewafaa_(2005_film),Bewafaa,drama romance anilkapoor akshaykumar kareenakapoor sushmitasen shamitashetty anjali live in canada with her parent hide her relationship to the musician raja from her parents. when her sister die dure the birth of twin she abandon her love marri the ...
tt0375611,https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/Black_Film.jpg/220px-Black_Film.jpg,https://en.wikipedia.org/wiki/Black_(2005_film),Black,drama amitabhbachchan ranimukerji shernazpatel ayeshakapoor dhritimanchatterjee the cathart tale of a young woman who can't see hear or talk and the teacher who bring a ray of light into her dark world.
tt0488906,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Zindamovieposter.jpg/220px-Zindamovieposter.jpg,https://en.wikipedia.org/wiki/Zinda_(film),Zinda,action drama mystery sanjaydutt johnabraham laradutta celinajaitly maheshmanjrekar a man taken and lock up for 14 year without ani sane reason is suddenli releas and ha 4 day to figur out whi thi wa done to him.
tt0476527,https://upload.wikimedia.org/wikipedia/en/1/1c/Bluffmaster%21.jpg,https://en.wikipedia.org/wiki/Bluffmaster!,Bluffmaster!,comedy crime drama abhishekbachchan priyankachopra riteishdeshmukh nanapatekar  a conman roy get dump by hi girl-friend. then he find out he ha a fatal disease. on the verg of death he resolv to do some good by help hi apprentic dittu hoodwink the mobster who hurt hi (dittu's) family.
tt0926029,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/99.9FM_poster.jpg/220px-99.9FM_poster.jpg,https://en.wikipedia.org/wiki/99.9_FM_(film),99.9 FM,crime drama shawarali jaipreetnagra raimasen  gautam singh meet with attract air hostess sonali and both fall deepli in love. befor they could get marri sonali dump him and leav him devast and heart-broken. on the ...
tt0497887, ,https://en.wikipedia.org/wiki/Bhola_in_Bollywood,Bhola in Bollywood,comedy aliasgar rajbabbar sureshchatwal avtargill shammikapoor bhola prasad is a simple-mind naiv and honest young man who live in a small town in bihar central india. hi matern uncl had re-loc to bombay is now known to live on the 10th...
tt0419499,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png,https://en.wikipedia.org/wiki/Bhagmati_(2005_film),Bhagmati,animation drama history tabu milindsoman j.v.somayajulu hemamalini ashokkaul a contemporari young woman who visit some histor place realiz that she and her boyfriend were bhagmati and qutb shah in their previou life.
tt0444769,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Blackmailposter_Ver1.jpg/220px-Blackmailposter_Ver1.jpg,https://en.wikipedia.org/wiki/Blackmail_(2005_film),Blackmail,action drama thriller ajaydevgn sunilshetty priyankachopra diamirza parthdave 'blackmail' is a stori about a cop (sunil shetty) and a crimin (ajay devgan). the crimin want to get even with the cop for have put him behind bar and he doe so by kidnap the cop' kid when he get out of the jail.
tt0448206,https://upload.wikimedia.org/wikipedia/en/thumb/7/78/Bunty_Aur_Babli_poster.jpg/220px-Bunty_Aur_Babli_poster.jpg,https://en.wikipedia.org/wiki/Bunty_Aur_Babli,Bunty Aur Babli,comedy drama romance abhishekbachchan ranimukerji amitabhbachchan kiranjuneja lilliput a small town pair becom the legendari bunti and babli as caper after caper they turn the world on it head. till they meet a veri upset cop.
tt0447890,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/ChaahatEN.jpg/220px-ChaahatEN.jpg,https://en.wikipedia.org/wiki/Chaahat_%E2%80%93_Ek_Nasha,Chaahat Ek Nasha...,drama romance thriller aryanvaid manishakoirala preetijhangiani sharads.kapoor sayajishinde rashmi live a wealthi lifestyl in india along with her widow dad dr. sanjeev jaitly. she aspir to be a singer and dancer and is encourag by her friend and dad to take thi up as ...
tt0487149,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Chetna-_The_Excitement.jpg/220px-Chetna-_The_Excitement.jpg,https://en.wikipedia.org/wiki/Chetna:_The_Excitement,Chetna: The Excitement,thriller jatingrewal kirankumar navnitravirana  add a plot »
tt0466367, ,https://en.wikipedia.org/wiki/Chand_Sa_Roshan_Chehra,Chand Sa Roshan Chehra,romance samiraftab talataziz tamannaahbhatia kurushdeboo  teen lover are separ by parent snobbery; their effort to reunit drive the plot.
tt0454431,https://upload.wikimedia.org/wikipedia/en/thumb/6/6a/Chocolate_%282005_film%29_poster.jpg/220px-Chocolate_%282005_film%29_poster.jpg,https://en.wikipedia.org/wiki/Chocolate_(2005_film),Chocolate: Deep Dark Secrets,crime drama mystery anilkapoor sunilshetty arshadwarsi emraanhashmi irrfankhan five indian live in london find themselv thrown togeth when two of them are implic for a bomb blast. an indian lawyer enter the scene to bail them out of their predicament.
